PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),WindPower,TEMP(K),RH(%),PSFC(Pa),AQI,year,month,province
87.79460990247561,113.67994420480119,67.14997655663916,29.07241185296324,1.7096731995498873,29.88384096024005,2.558346305326331,-0.9212120217554388,4.577485591668094,266.8103141410353,49.585795667666915,89005.77144176667,118.07389347336832,2013,1,山西省
151.54449404761905,218.46385320660522,93.4487451996928,65.57882920506911,2.319342357910906,24.062342069892473,0.6195338901689709,-0.9990010560675889,4.144868680844076,270.15342309907834,72.30644969278033,101734.33497071812,195.24059139784944,2013,1,山东省
48.70724824684432,70.57076016830294,59.6206255259467,21.908781206171106,1.0329803646563813,41.68218793828891,2.4752342215988783,-0.15182047685834488,4.603157210338603,267.59125525946695,41.21799438990182,84525.93373772792,71.70434782608697,2013,1,宁夏回族自治区
133.1918678771489,196.37213791771293,86.757276028588,53.890048290515736,2.3943167857832717,30.5216202433842,1.6801912304423403,-1.9585431717210742,4.5160134758718735,264.2203484643616,61.71343287618313,96191.97786130967,173.8457794089241,2013,1,河北省
7.618028939006228,8.442764010978081,2.8262903446782377,2.04599892163752,0.22171808776280574,60.610052548073334,1.946262501712564,0.7055663391803566,4.598042497300177,263.1258381837546,53.593012697276244,81897.76303563452,33.07317396550124,2013,1,新疆维吾尔自治区
15.499568424958662,20.331500827049204,14.819495594311913,7.04772696683627,0.40871470889754646,45.085619846665715,3.604159837483258,-0.49225938527915303,5.255215763322927,255.61282335109013,61.73357146900298,90476.1104674872,35.50485852112277,2013,1,内蒙古自治区
161.0683312655087,212.18777915632748,101.33555210918115,68.70835607940447,3.4429218362282876,21.105428039702232,-0.34659429280397025,-1.7129838709677419,3.6552541611773104,266.3651364764268,65.13170595533498,102777.2507816377,202.0763027295285,2013,1,天津市
88.22658722640476,115.95017849129985,48.19337986737796,27.56674178591015,1.2590277708530686,30.831257416363357,1.1008525701750012,-2.2748571571022587,4.451469372206214,258.19714314204526,70.56173156503964,99941.69049010321,116.90801216532883,2013,1,辽宁省
123.00074372759856,157.89260752688176,64.1580600358423,58.69607526881721,2.386872759856631,26.87418906810036,1.2741442652329753,-1.974659498207885,3.5783221606774016,265.2035752688172,56.00284498207885,98768.75398297486,154.97715053763443,2013,1,北京市
74.07055775712011,89.54630235917189,21.080648494500196,24.81619088181919,0.8015166104959071,40.11165067960445,2.7626939742972483,0.22878041554016496,4.4459547369455485,252.7418562275471,73.89267323432468,97615.05811747714,98.71393652086961,2013,1,吉林省
36.21424132187939,42.15132275596072,9.260729458859284,11.350950064282376,0.49126738546049903,39.95938274310425,3.1088379499766243,-1.1006185717625057,4.6997942236874914,247.34527290790083,71.6736537225339,98394.02272250464,56.833260285179996,2013,1,黑龙江省
20.27358525345622,29.93830414746544,4.002771889400922,5.58282258064516,0.33554147465437784,62.08839631336407,-3.8011589861751163,-1.4574493087557603,4.809294690343795,293.6962741935483,86.98337788018434,99445.73918202764,36.875806451612895,2013,2,海南省
41.66753526220614,50.58007820976492,10.38289511754069,15.810817811934896,0.7051053345388789,53.63209538878842,-2.6837450271247763,-1.5669339963833635,4.772215864064392,289.68029159132004,78.99242224231465,99471.56780379746,59.2117540687161,2013,2,广东省
27.691397634481024,32.64046089738195,7.30603880798047,4.606182128125265,0.36413881639868695,77.3517796110784,4.607864929707888,2.0140272750231505,6.231573909311224,285.62729606869254,58.11662471588521,81657.44246590622,49.9459550467211,2013,2,云南省
54.34029554328801,63.10471825770835,13.290660428167493,8.995750639558368,0.6305675238992858,54.29942709034606,-1.519410259862663,0.45498653561330327,5.062560536613623,287.62426417126704,78.62508213275886,97347.50053453617,74.59031237377137,2013,2,广西壮族自治区
30.124285714285715,40.10714285714285,7.36607142857143,30.758928571428566,0.9278571428571428,56.89339285714285,-5.201785714285714,-2.7423214285714286,6.728258359975032,291.73321428571427,82.7776785714286,101318.11839285716,50.089285714285715,2013,2,香港
19.815868971792543,25.76737488626023,5.717176979071885,15.868744313011828,0.25242038216560514,62.765170609645125,-1.1988717015468608,-2.070516378525933,4.24888455428181,289.4505550500455,81.40136032757053,93329.94151501366,37.23430391264786,2013,2,台湾省
34.112760165864096,43.63076578384163,10.508846308186195,12.4216766987694,0.555371187800963,58.52472846441947,-1.440631353665062,-1.1492883895131085,3.6013108530585924,285.449536516854,85.04509162653825,96577.34788924562,49.84798020331728,2013,2,福建省
61.01687718330576,71.06999954035668,22.503806765949626,9.551268155911014,0.6513040080897224,51.58806995771282,-0.5493165103879386,2.0472095054237904,5.319496938415293,282.86455874241597,72.0442117117117,89372.59330299686,83.53488692774407,2013,2,贵州省
90.87730027443207,95.93049169080652,25.218310336941606,14.757501524622654,0.9382676475072421,43.02273593535601,-1.5418505107485898,-1.4898086598566855,4.255192565194012,281.47537429486187,79.76894648574476,97962.8048159018,121.04131727397467,2013,2,湖南省
59.30392954324588,68.84115160349855,15.481207482993199,13.882089893100096,0.7506190476190476,47.3256520894072,-1.4336180758017492,-1.8125136054421769,4.120224173675213,283.1308430515063,81.84051846452864,99352.51414917396,80.82691933916423,2013,2,江西省
40.40475856541776,46.006366793561746,10.895970079476387,6.188011754491419,0.4551080277833434,67.93687186936486,3.6346672343551716,0.5569980965738328,6.482870612503743,275.76945835837836,51.265736325385696,75582.4417433046,71.08568757096107,2013,2,四川省
3.0441349704077743,3.5101721914535426,0.40923603192701813,0.5104135445512289,0.12236893902373147,79.7502731172286,6.813365029592222,1.9096104821632185,8.208197243171782,261.78588016506484,56.00992676603137,57095.84470190584,40.49676250203616,2013,2,西藏自治区
82.65920734126982,95.29338293650791,24.591482142857142,10.120550595238095,0.7617936507936507,52.53037103174603,-3.3027559523809518,1.146454365079365,4.528380281312726,281.73882440476183,66.60357440476191,93478.32735515872,110.3579365079365,2013,2,重庆市
51.89074864173857,62.0487376158517,13.287706136145738,24.611184883349317,0.8348338127197188,48.054980025567275,-1.76846116970278,-1.698184723553851,4.311704060231759,280.35731383828704,86.15225071907956,98886.81477628635,72.04905720677534,2013,2,浙江省
106.68040766121949,109.3329977156914,34.034279564224214,18.839347654190828,0.9059585310138816,45.65335749428924,-2.1327332630469162,-0.902256193990512,3.8534523197978143,278.5630477947637,72.41007248286769,97419.45085705505,140.4367861535758,2013,2,湖北省
83.76459076175038,95.9213967353554,22.446280967816623,23.86086131048853,1.1082409122482055,44.251310488539005,-2.7475671451724937,-1.2502940495485066,4.392144667409982,278.3451458670989,74.31042602454272,101144.1042064135,111.69292660338041,2013,2,安徽省
78.09881899350648,102.24093181818182,23.173528409090903,25.232388798701297,1.135631493506493,56.947928571428584,-2.249658279220779,-1.4181249999999994,4.682057028559632,277.21061282467537,76.33011525974027,102500.67982711038,105.30292207792208,2013,2,江苏省
83.57332544938507,96.31818590350045,28.51045135603908,17.722380558183538,1.1385903500473034,47.24940121412804,-0.915286975717439,-0.14970474613686532,3.723553014231851,274.35683695994953,54.57060942920215,89291.48544071276,110.69816304005043,2013,2,陕西省
140.27091379310343,173.64382167487682,46.51478325123152,32.73134581280788,1.9493630541871918,32.72973793103447,-1.8096990147783247,-1.040330541871921,4.032107859611748,276.6564467980295,62.4930935960591,99688.40997093594,179.872118226601,2013,2,河南省
53.31885416666666,60.59386904761903,16.655714285714286,32.41934523809524,0.8199851190476191,56.42212797619049,-2.3008035714285717,-2.730238095238095,5.571552320280594,279.17218749999995,83.0240625,102529.70133928572,75.74107142857143,2013,2,上海市
2.7963193112161346,3.8701132375649228,0.9544508913948799,0.6603456787235027,0.14173833699873703,70.66595526648264,6.026549763698467,0.28027478826447,6.882140542745711,263.6379624257171,44.23148027701092,61972.427509358495,36.88841186654813,2013,2,青海省
19.23816466125077,24.552853310852235,6.95927709227468,4.170793608215818,0.2946380671367238,56.71602927651746,1.3079617565910482,0.04006188687921535,4.442948296239869,268.9639680410791,44.00694819129368,78960.37692903123,43.10990190067442,2013,2,甘肃省
84.84033793604651,105.1065926079734,49.60042254983389,23.583932724252495,1.1240048795681061,37.196039244186046,1.5221999584717605,-0.1350420473421927,4.163759112696299,270.21617524916945,53.966909260797344,88941.69415749585,112.88844476744187,2013,2,山西省
109.18851031037413,152.38263233418368,60.62467421343537,38.142855017006816,1.507553146258503,39.54267166241498,-0.5767809311224489,-0.91380899234694,4.1409410325142275,273.1960034013605,70.96001169217685,101641.5923660714,143.0125956632653,2013,2,山东省
32.68396118012423,56.502976708074534,38.25426397515529,17.548350931677014,0.683301242236025,46.23881677018635,1.111616459627329,-0.17780900621118043,4.388768589194265,271.6073633540373,40.76856987577639,84431.65655745342,56.338975155279506,2013,2,宁夏回族自治区
93.93299144568005,133.5235192472198,53.73539606501284,33.50320829769033,1.4726501283147986,41.73155474764756,1.5307737382378093,-1.8891394354148847,4.615093328152837,266.50303721129166,61.5893011120616,96147.83771257488,125.31492728828059,2013,2,河北省
6.251899330632369,6.784667224473019,2.4816600121347347,1.7434359892744595,0.20052516978843035,62.00120608498232,1.4609854089601317,0.2761901826081849,4.934223044069756,265.9349540543713,49.45936312214982,81889.15648087798,33.2736529465876,2013,2,新疆维吾尔自治区
10.254742988051149,14.084853006712521,9.674377628610424,4.800642564688189,0.3244323594128741,52.0667757569005,3.697189719522046,-1.0290153329805312,5.584605921729134,258.28429142411517,58.08645182853797,90382.81403503886,32.96723115060023,2013,2,内蒙古自治区
107.36309752747252,140.05335851648354,60.73204670329671,42.3336195054945,2.099093406593407,33.11793269230769,0.10221153846153833,-1.6228571428571428,3.682651291106547,269.7505975274725,59.117589285714295,102693.85756181317,141.22046703296704,2013,2,天津市
45.89877069993376,61.25496743210423,31.28650640317951,16.605411238684038,0.7884737248840803,44.38331640538748,1.9477047913446677,-1.711752042393464,4.699863426903705,261.35483384853165,67.64342901302716,99863.54074464561,65.57468536100684,2013,2,辽宁省
74.91172619047617,93.28063988095235,34.13593253968254,38.390297619047615,1.378794642857143,39.35001984126984,1.306279761904762,-2.174241071428572,4.002825971288634,267.7174652777777,51.1219742063492,98725.87356150798,101.26636904761905,2013,2,北京市
35.88882114154501,43.74599680170575,13.903973675578158,14.278427915368212,0.540145563391832,50.657319583401666,4.168058471379365,0.7315409217648022,5.584943470506654,255.6940314908972,72.85292274889291,97459.55940749552,52.35964408725603,2013,2,吉林省
26.559587377070407,30.939696557971022,8.93148874223603,9.772129917184264,0.39635675465839376,44.62982611930641,3.679637681159421,-0.6130619177018634,5.326427920513669,251.3177617106625,73.50966728131473,98116.75547052923,45.02251552795031,2013,2,黑龙江省
16.99805619146722,24.515906347554623,2.763450572320499,4.292782518210197,0.2543766909469303,61.62697190426639,-2.3953465140478674,1.6287388137356922,4.54223611794696,295.7382955254943,80.78016857440164,99194.27275962541,34.48303850156087,2013,3,海南省
39.547003266639436,49.440565536953855,11.740092282564314,17.684399755002037,0.6223483054307879,64.69734667211105,-2.213889750918741,0.6525443037974675,4.647066080195221,292.6923201306657,73.82257982850145,99159.65021069822,57.28962841976317,2013,3,广东省
42.93173037808657,52.5217887353394,8.668536886726102,4.948092079000894,0.4783813941110504,98.65956621742355,3.982018932841636,1.1683393844925578,5.523001707181046,287.8683931796149,50.084112190392894,81553.12747505085,64.3837892295702,2013,3,云南省
48.00494451369674,56.94176400839135,13.650083609498042,8.266955702167767,0.526538870815725,70.81414611899912,-1.4982946702745434,1.2100833054635,4.778738266353394,292.63558298622723,68.75566081906905,97019.39495941144,66.77464960019458,2013,3,广西壮族自治区
30.556935483870962,42.78790322580646,7.204032258064517,38.0432258064516,0.6077419354838712,58.18451612903226,-4.330645161290324,0.3393548387096774,6.08829133346382,293.2227419354839,84.13096774193548,101045.7777419355,54.5,2013,3,香港
21.92292993630574,27.329967125539348,6.042660776659131,15.353503184713377,0.24063899732895006,73.93954386685841,-0.17228477501540998,-1.0844976371481405,3.859088668576108,290.2412882679269,75.36049106225603,93122.08530717072,40.385863981919044,2013,3,台湾省
34.58929563851637,45.54249909387458,12.206841246828565,14.04635254319198,0.47190346743989386,71.17438745922436,-0.995920623414281,-0.21980004832668873,3.61945756234839,288.4896399661714,72.79426301800167,96265.24952821073,51.405098465627624,2013,3,福建省
59.98629509694028,74.48488811392038,22.064176111595458,10.567033254452614,0.5442404616598162,68.64144849919043,-0.5661008012620913,1.6371715033005345,5.117220903344664,287.5116278490473,64.59859384730353,89202.62352596835,81.84016274338856,2013,3,贵州省
63.60115227045822,78.01420697490276,22.659987950562886,13.44142699762454,0.6427820428959962,60.86830378352324,-1.172540021344717,-0.40074396667469986,4.36253752993723,288.39046373119425,64.15458050745345,97532.71362481492,86.5664268254897,2013,3,湖南省
52.20340048277375,65.15407768268598,17.24805442176871,12.933432082510421,0.5899833223612023,65.14397586131226,-1.0176427474215493,-0.5737638797454468,3.988324163444535,288.5547921878429,67.47376651305684,98918.95317226247,72.23076585472899,2013,3,江西省
35.25756398075674,49.30777074002021,9.753660287442127,6.195566363540398,0.3330363902336012,80.27481759640469,1.2301569922634945,0.08351792366043799,4.450577529463407,279.22858706962853,49.309547120300415,75563.89458158017,64.53636761223966,2013,3,四川省
4.542807285344703,5.216635156508622,0.4165001042164713,0.45983380537266083,0.13676671448364122,90.18437341376391,3.84203559299175,-0.41591195546891296,5.708606629974672,265.9837996714116,52.218608097007156,57342.957007638455,45.904942313115335,2013,3,西藏自治区
59.1316971326165,82.32771057347674,22.947993727598565,10.236694444444446,0.5698763440860216,62.3944399641577,-2.8234408602150536,1.3919623655913975,4.603513301822456,287.79668548387093,55.382546594982074,93197.62023297494,81.45564516129032,2013,3,重庆市
52.622931370426514,77.13428736378725,20.572097856678923,34.25312333116836,0.7007000072165689,58.15924731182796,-0.5905383560655266,-0.522116619758967,4.352433321683995,284.9453568593491,70.91569603810346,98441.29621851769,74.06235115825935,2013,3,浙江省
64.51221957703446,76.2165809625838,27.308776336150455,18.30808871959687,0.5871650200372971,55.88977740745147,-1.2288001428401374,-0.31896917033686417,4.451172116544247,285.5118882672698,55.61833075427528,96955.55074237194,88.43371820814983,2013,3,湖北省
61.41429811261567,91.36890207559993,21.92939143618968,27.192107492026967,0.7941470173053802,51.44178909395095,-1.3625879646572907,-0.03641658388665145,5.496095666893717,284.3393914361897,58.92375176452134,100558.84075965911,86.52574894128719,2013,3,安徽省
60.77208724340176,107.63107551319646,27.030213343108503,33.842577712609966,0.9843049853372431,59.429079178885615,-1.6358841642228734,-0.3083856304985332,5.748222463598537,282.36523093841646,62.62736290322582,101864.58391935483,89.38826979472138,2013,3,江苏省
55.7750751263975,84.05672078615679,19.10686854660685,14.379609057893614,0.6112041586555583,55.29035676137577,0.6313494267606636,-0.13261660613829085,4.922970878938601,282.39719539984327,37.91243573310545,88984.33972512998,80.15570034892828,2013,3,陕西省
72.08824605116794,105.86840978865403,34.07312969966629,28.082930367074514,1.1581971078976643,41.50009432703003,-0.6291675194660735,0.08468075639599544,5.467908633997198,283.9973819799778,44.04166540600668,99068.68923292546,99.52516129032257,2013,3,河南省
56.82950268817204,83.1155241935484,21.359180107526882,47.476827956989254,0.7961021505376344,61.060215053763436,-1.5587903225806452,-1.063306451612903,5.812631564067125,283.17674731182785,73.91305107526881,101958.71006720429,84.16129032258061,2013,3,上海市
7.315922889172989,8.927076170451064,0.7017538539564472,0.5814925562376503,0.14454835539870606,83.41999397736761,2.6913652356751148,-1.4103244825290828,4.584520265884816,268.8958051836902,30.342294622951528,62308.50604165127,45.01477129845843,2013,3,青海省
25.138105704001088,39.23545150906823,4.8201071230790475,3.1762205800913725,0.22667295445105762,67.17425221514608,1.9270718538003593,-0.8857012321749962,4.8252087662587435,277.6084673958189,30.411313166274393,78987.999881109,52.85196594212931,2013,3,甘肃省
60.79486121530382,100.48598602775692,39.66467226181544,22.927594711177793,0.8429388597149289,44.72463100150038,2.4001087771943004,0.18654022880720295,5.232957418423378,278.7329613653414,37.98694861215304,88571.38853666541,87.24399849962491,2013,3,山西省
64.99093557987712,127.40615879416285,41.98533602150539,31.026237999231945,0.9892876344086022,51.224484447004606,-0.5634423003072196,0.7713988095238087,5.770318499996283,279.64641993087554,48.302413114439325,100925.06518193163,97.68466781874041,2013,3,山东省
36.231215988779795,72.04805049088361,19.69878962131837,13.132343618513326,0.4208737727910239,59.80520897615708,2.733758765778401,-1.1690925666199152,5.728584884709838,280.42125525946705,28.758985974754555,84253.71215427769,63.80743338008416,2013,3,宁夏回族自治区
68.48944176163803,124.84533861309639,43.55660421093297,32.43910527332431,1.186324898589917,49.59261541433263,1.216747537183698,-0.23096349237009797,5.0659056063937395,276.02705968707744,42.92875449101797,95512.90394359673,102.63909600154528,2013,3,河北省
15.578482469980429,16.23192213692549,1.7539641753841662,1.2948319036191447,0.18678091121629758,67.44737401058035,0.7063189389620322,0.08824169462012034,4.123312083155427,276.8061789286204,39.621735854226614,81807.23972002354,42.925407369104924,2013,3,新疆维吾尔自治区
14.314739212196308,19.47628639173832,7.044101786803696,3.9439098988043955,0.24010792520708596,61.1022093849647,3.8782698004389937,-1.660172579701759,5.9428622871426775,268.7175752048755,50.23126755514184,89979.09383480399,39.86121925295129,2013,3,内蒙古自治区
92.43088709677421,139.3089205955335,47.15088089330024,46.59397022332506,1.8755334987593055,39.05127791563275,-0.628846153846154,0.41541563275434257,4.5154227971498875,277.8262841191067,42.726209677419355,101842.00177419357,122.69106699751858,2013,3,天津市
40.628725133369905,59.42917285735653,24.332588123847035,16.139196789150915,0.6533424739492446,54.617620282195745,2.1208116866929254,-1.177642718252979,5.581214173527067,270.57865882235626,58.535058084459266,99182.19240664107,63.150919878346706,2013,3,辽宁省
80.89457885304661,107.4568234767025,31.867889784946232,46.88070788530465,1.2040546594982076,42.51531362007169,0.36642025089605756,-0.3505421146953405,3.879988173610624,276.58691756272407,40.30940412186381,97984.15680555558,110.49327956989247,2013,3,北京市
26.03055294248361,34.533227658234864,11.272457686752341,12.134269471501057,0.44083552461019954,60.73400096292727,4.627881189585568,0.27821747342691033,6.158032709270924,264.61959038554136,72.30707529350765,96869.11620976999,44.33143216917893,2013,3,吉林省
15.852319132772323,19.194949888966814,6.1709017064048615,7.872577138849928,0.32029219261337694,59.88702168069192,4.937921487844786,-1.0149228611500705,6.470300713626341,259.8221360741001,76.14822098527348,97414.97954578655,38.33350864890136,2013,3,黑龙江省
16.926266666666667,23.799780645161285,2.6718645161290326,4.376430107526882,0.2525032258064516,54.72624516129032,-1.9063612903225804,1.9164129032258066,4.837403983169691,297.74111397849464,83.19841505376344,98885.18419354838,32.3963440860215,2013,4,海南省
40.911524894514756,50.743202953586504,10.857977215189871,17.364851054852316,0.5054337552742616,61.48504177215188,-1.9434476793248951,0.897270464135022,5.031475736278856,294.3451345991562,78.97024219409283,98828.82907679326,58.40641350210971,2013,4,广东省
30.713723040659985,36.30707778432529,7.359373796896486,4.776973286191315,0.3632150854449045,91.81873698683957,4.328378707523081,1.4067774504026709,5.892249991299809,290.04486918090754,55.375817521115685,81364.09544529566,53.67847181300335,2013,4,云南省
44.129883443292506,51.95255482249448,11.280704366949418,8.192357838517122,0.4471190700596915,66.6564401508011,-1.228155513666352,1.233974866478165,4.9401022569834625,294.22666446748343,73.32639836632111,96701.13058592525,62.20461828463714,2013,4,广西壮族自治区
33.72333333333333,44.524166666666666,7.347666666666667,35.062666666666665,0.5379999999999999,62.712499999999984,-3.9373333333333336,0.7871666666666665,6.4866322406777215,295.011,87.15983333333334,100703.29283333331,54.6,2013,4,香港
27.652664543524416,32.04752441613588,6.512887473460721,15.4411974522293,0.22425265392781324,73.27170700636943,0.04742887473460733,-0.47157749469214433,4.081174904338959,291.5178152866241,81.80038216560507,92864.30495116771,44.55774946921443,2013,4,台湾省
36.710095505617986,47.836402621722854,11.164299001248436,13.276884519350814,0.45190387016229744,74.28950686641697,-1.1939794007490638,-0.09689637952559321,3.708474189285118,290.31478277153565,75.75756304619226,95963.03431523095,53.89456928838952,2013,4,福建省
45.674206349206365,53.03133976833976,16.239208494208494,8.62521921921922,0.41457357357357355,65.38967353067355,-0.5826966966966964,1.4080446160446163,4.748945999321323,289.2931025311026,70.2162616902617,88954.20326598028,64.27546117546119,2013,4,贵州省
54.35990608324438,63.42810672358588,18.115899324083955,12.019767342582716,0.521670579864817,63.524606545713276,-0.9129758093205268,0.0018221273568123605,4.182380781090687,290.734439701174,66.41702134471717,97187.72933689081,74.76808964781218,2013,4,湖南省
45.22654784580498,56.12770294784581,14.601413151927435,10.878593197278912,0.46752063492063484,69.56886802721088,-1.0881038548752828,0.013273469387754902,4.028094495905324,291.1333714285714,68.28843809523813,98563.23161632652,63.42730158730159,2013,4,江西省
31.64120414523921,37.78578245285957,8.636393797724796,5.157994389901825,0.2855250116877027,85.43689294062646,0.9310183886551354,0.3011534985195569,4.108295282346993,280.98915162848687,60.629116097865015,75438.48464578464,59.971513168147105,2013,4,四川省
6.846215950842519,7.542541239072594,0.6414607246927636,0.43552540225516295,0.14318586088939778,104.80532573166094,3.769843722285569,-0.3128624730774107,5.6954784670705205,268.7777443304193,58.14000202711263,57305.9471599518,55.35169137210186,2013,4,西藏自治区
48.66310925925926,57.406012962962976,18.677689814814812,8.28821851851852,0.4473796296296298,69.06652499999998,-2.358589814814815,0.95225,4.2012695128647914,290.05617129629627,58.66680185185184,92933.06148425925,67.73611111111111,2013,4,重庆市
51.7267822520507,75.5084384787472,19.323669649515292,31.534029828486204,0.6369366144668159,73.0707509321402,-0.6098478747203581,0.3175741983594335,4.008934204776638,288.04755406413113,66.37612527964207,98081.55900074574,72.58128262490679,2013,4,浙江省
56.40992168921689,66.9330229602296,22.809557605576064,15.884195571955713,0.4515584255842557,68.3010824108241,-1.0400024600245998,0.0387978679786797,4.3002393463915025,289.29485772857726,52.65854694546946,96591.59747765477,77.48868388683886,2013,4,湖北省
53.99211993517018,83.33139330091839,19.383746083198275,23.641237709346296,0.663955699621826,64.13756293895192,-0.36402809292274463,0.16141058887088028,4.963216820475936,288.88619448946514,50.897976229065385,100118.56204051865,77.81437061048082,2013,4,安徽省
55.897813636363644,102.03154393939394,28.40755303030303,32.1535606060606,0.9041886363636364,75.72116515151515,-0.24870530303030253,0.38588863636363663,5.410193477436016,286.8893833333333,52.93719090909091,101376.75056742424,83.54,2013,4,江苏省
